X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.350234456144904,33.968283687314013,98995868,211,,Health and Mental Health,Mental Health Counseling,,,Florence Alcohol And Drug Treatment Center,407 E Florence Avenue,,Inglewood,CA,"Monday through Friday, 9:00am to 6:00pm; Saturday on call. ",Service/Intake and Administration (424) 750-9037,,,,71255,The agency provides substance abuse services for individuals who live in Los Angeles County.,90301,http://egis3.lacounty.gov/lms/?p=71255,publish,33.96828372,-118.3502344,2013-08-13T08:22:14.000Z,,,6455473.82908939,1811023.14857157
-118.286252656517746,33.852205807350991,98995887,211,,Health and Mental Health,Mental Health Counseling,,Counseling4Kids - Torrance Office,Counseling4Kids - Torrance Office,19701 S Hamilton Ave,Suite 160,Torrance,CA,"Monday through Friday, 9:00am to 5:00pm. ","FAX (310) 817-2178,  Service/Intake and Administration (310) 817-2177, Intake Coordinator Service/Intake (310) 817-2177 Ext.28, (310 603 - 2795",www.counseling4kids.org,,,71190,"The agency provides family life education for parents of children, ages 2 1/2 to 7, with behavioral problems and mental health services for foster children, ages 3 through 18, who suffer from symptoms of Post Traumatic Stress Disorder and other forms of anxiety related to being abused or witnessing domestic violence in the home.",90502,http://egis3.lacounty.gov/lms/?p=71190,publish,33.85220584,-118.2862526,2013-08-13T09:39:51.000Z,,,6474753.74591005,1768718.47596323
-118.332012955961105,34.003322747167637,98995899,211,,Health and Mental Health,Mental Health Counseling,,Los Angeles Child Guidance Clinic - Leimert Park Site,Los Angeles Child Guidance Clinic - Leimert Park Site,4401 Crenshaw Blvd,Suite 300,Los Angeles,CA,"Monday through Thursday, 8:00am to 7:00pm; Friday, 8:00am to 5:00pm. ","FAX (323) 290-8366,  Service/Intake (323) 290-8360, (323) 766 - 2360",www.lacgc.org,,,70459,The clinic provides mental health services for youth and young adults and welfare-to-work support services for the families of TANF recipients from two locations.,90043,http://egis3.lacounty.gov/lms/?p=70459,publish,34.00332278,-118.3320129,2013-08-13T09:58:35.000Z,,,6461040.96788947,1823755.77369681
-118.226571056734969,33.923449617437356,98995905,211,,Health and Mental Health,Mental Health Counseling,,,Project Impact ,2640 Industry Way,"Suite G,  H",Lynwood,CA,"Monday, Wednesday, 9:00am to 7:00pm; Tuesday, Thursday, 9:00am to 8:00pm; Friday, 9:00am to 4:00pm ","Service/Intake (310) 631-9763,  FAX (310) 631-6680",,,,71695,"The agency provides juvenile diversion programs and support programs for at risk families in South Los Angeles (SPA 6). Some services provided include Mentors, Tutors and Life Skills.

&nbsp;

&nbsp;",90262,http://egis3.lacounty.gov/lms/?p=71695,publish,33.92344965,-118.226571,2013-08-13T10:08:50.000Z,,,6492933.63212238,1794599.50490972
-118.207198256454575,33.904867067616308,98995951,,,Health and Mental Health,Mental Health Counseling,,Shields For Families Inc. - Tamar Village,Shields For Families Inc. - Tamar Village,"1315 N. Bullis Rd., ",Suite 2,Compton,CA,,(310) 668 - 9091,,,,72322,,90221,http://egis3.lacounty.gov/lms/?p=72322,publish,33.9048671,-118.2071982,2013-08-14T08:21:34.000Z,,,6498796.96882088,1787824.22252856
-118.203108056539804,33.929843966936261,98995977,,,Health and Mental Health,Mental Health Counseling,,St. Francis Medical Center  3630,St. Francis Medical Center  ,3630 E. Imperial Highway ,,Lynwood,CA,,(310) 900 - 8900,,,,72050,,90262,http://egis3.lacounty.gov/lms/?p=72050,publish,33.929844,-118.203108,2013-08-21T11:23:29.000Z,,,6500056.48631497,1796911.33427556
-118.309249856245501,34.035447766900241,98995979,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles Metropolitan Medical Center,2231 S. Western Ave.,,Los Angeles,CA,24 hours a day,"Psychiatric Intake Service/Intake (800) 787-4357, Main hospital Service/Intake (323) 730-7300,  Administrative (323) 730-7342",www.lammc.com,,,639,The medical center provides hospital services and health education for people of all ages in Los Angeles County.,90018,http://egis3.lacounty.gov/lms/?p=639,publish,34.0354478,-118.3092498,2013-08-21T11:49:48.000Z,,,6467976.15152563,1835424.65127765
-118.223897356069287,33.921602366953081,98995987,,,Health and Mental Health,Mental Health Counseling,,Barbour & Floyd Medical Association ,Barbour & Floyd Medical Association ,3201 N. Alemeda St. ,Suite H,Compton,CA,,310 639-5984,,,,68278,,90222,http://egis3.lacounty.gov/lms/?p=68278,publish,33.9216024,-118.2238973,2013-08-21T13:45:28.000Z,,,6493743.27584431,1793925.43276706
-118.353429755488236,33.964058767107296,98995992,,,Health and Mental Health,Mental Health Counseling,,Didi Hirsch Inglewood Center,Didi Hirsch Inglewood Center,"111 N. La Brea Ave.,",,Inglewood,CA,,310 677-7808,,,,68280,,90301,http://egis3.lacounty.gov/lms/?p=68280,publish,33.9640588,-118.3534297,2013-08-21T13:53:45.000Z,,,6454499.56266522,1809489.01056373
-118.266952056059907,34.007384966732047,98995997,,,Health and Mental Health,Mental Health Counseling,,Kedren Community Mental Health Center,Kedren Community Mental Health Center,"4211 S. Avalon Blvd.,",,Los Angeles ,CA,,323 233-0425,,,,68282,,90011,http://egis3.lacounty.gov/lms/?p=68282,publish,34.007385,-118.266952,2013-08-21T14:05:47.000Z,,,6480764.06623846,1825175.34205189
-118.309062556391254,34.015124866901203,98996002,,,Health and Mental Health,Mental Health Counseling,,Portals Portals Community Connections ,Portals Community Connections,3881 S. Wetern Avenue,,Los Angeles,CA,,323 290 - 4357,,,,68286,,90062,http://egis3.lacounty.gov/lms/?p=68286,publish,34.0151249,-118.3090625,2013-08-21T14:14:45.000Z,,,6468010.1580193,1828028.60274956
-118.338483056356964,34.006724567318606,98996006,,,Health and Mental Health,Mental Health Counseling,,SISTAHFRIENDS,SISTAHFRIENDS,"3731 Stocker St., ",Suite 210,Los Angeles,CA,,323 296-0310,www.sistahfriends.org,,,68298,,90008,http://egis3.lacounty.gov/lms/?p=68298,publish,34.0067246,-118.338483,2013-08-21T14:39:14.000Z,letstalk@sistahfriends.org,,6459084.12961155,1825000.29876681
-118.268607056527273,33.988572967329262,98996010,,,Health and Mental Health,Mental Health Counseling,,Special Services for Groups (SSG) Weber Community Center,Special Services for Groups (SSG) Weber Community Center,5849 Crocker St.,,Los Angeles,CA,,323 731-3534,,,,68300,,90011,http://egis3.lacounty.gov/lms/?p=68300,publish,33.988573,-118.268607,2013-08-21T14:43:33.000Z,,,6480244.18538848,1818330.62936339
-118.247722656539679,33.966435177031236,98996013,211,,Health and Mental Health,Mental Health Counseling,,,Tessie Cleveland Community Service Corp.,8019 Compton Ave,,Los Angeles,CA,"Monday through Friday, 8:00am to 8:00pm; Saturday, 9:00am to 5:00pm. ","Service/Intake and Administration (323) 586-7333,  FAX (323) 588-5622",www.tccsc.org,,,71161,The agency provides mental health services for children in South Los Angeles.,90001,http://egis3.lacounty.gov/lms/?p=71161,publish,33.96643521,-118.2477226,2013-08-21T14:47:54.000Z,,,6486555.26266131,1810257.98573181
-118.273613055981841,34.02122386695455,98996035,,,Health and Mental Health,Mental Health Counseling,,Hill Street Community Wellness Center,Hill Street Community Wellness Center,3130 S. Hill St.,,Los Angeles,CA,,"(213) 749-5700
",,,,68346,,90007,http://egis3.lacounty.gov/lms/?p=68346,publish,34.0212239,-118.273613,2013-08-21T16:07:55.000Z,,,6478759.0026633,1830217.00683731
-118.264840055753751,33.970833966934428,98996040,,,Health and Mental Health,Mental Health Counseling,,Stay Free Alcohol and Drug Program Counseling Service (SFADPCS),Stay Free Alcohol and Drug Program Counseling Service (SFADPCS),606 E. 76th St.,,Los Angeles,CA,,"(323) 403-1623  ;  (323) 778- 9735",,,,68353,,90001,http://egis3.lacounty.gov/lms/?p=68353,publish,33.970834,-118.26484,2013-08-21T16:14:16.000Z,,,6481369.11128822,1811872.02679506
-118.350436055709338,33.957828866550138,98996044,,,Health and Mental Health,Mental Health Counseling,,"Crawford Ministries, Inc.","Crawford Ministries, Inc.",400 E. Kelso St.,,Inglewood,CA,,"(310) 330-4700
",,,,68350,,90301,http://egis3.lacounty.gov/lms/?p=68350,publish,33.9578289,-118.350436,2013-08-21T16:19:04.000Z,,,6455399.43684971,1807218.65125932
-118.293204455729835,34.062003366962657,98996072,,,Health and Mental Health,Mental Health Counseling,,Mental Health America,Mental Health America,3255 Wishire Blvd.,Suite 902,Los Angeles,CA,,(213)  413 1130,,,,68391,,90010,http://egis3.lacounty.gov/lms/?p=68391,publish,34.0620034,-118.2932044,2013-08-29T10:55:44.000Z,,,6472865.64141855,1845074.14313348
-118.293204455729835,34.062003366962657,98996076,211,,Health and Mental Health,Mental Health Counseling,,LA County,Mental Health Advocacy Services,"3255 Wilshire Blvd.,",Suite 902,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm.","FAX (213) 389-2595,  Service/Intake and Administration (213) 389-2077, ext. 13",www.mhas-la.org,,,57859,The agency provides legal services for people with mental and developmental disablilities people in Los Angeles County.,90010,http://egis3.lacounty.gov/lms/?p=57859,publish,34.0620034,-118.2932044,2013-08-29T10:58:08.000Z,,,6472865.64141855,1845074.14313348
-118.266952056059907,34.007384966732047,98996124,,,Health and Mental Health,Mental Health Counseling,,Kedren Mental Health Center,Kedren Mental Health Center,"4211 S. Avalon Blvd.,",,"Los Angeles, ",CA,,(323) 900-8900,,,,68259,,90011,http://egis3.lacounty.gov/lms/?p=68259,publish,34.007385,-118.266952,2013-09-10T15:09:10.000Z,,,6480764.06623846,1825175.34205189
-118.212997856116459,33.89629916758242,98996136,,,Health and Mental Health,Mental Health Counseling,,Compton Mental Health Center,Compton Mental Health Center,921 E. Compton Blvd.,,Compton,CA,,(310) 668 6800,,,,68293,,90221,http://egis3.lacounty.gov/lms/?p=68293,publish,33.8962992,-118.2129978,2013-09-10T15:59:16.000Z,,,6497030.50188139,1784709.84883606
-118.290803488491406,33.994807244516814,98996140,,,Health and Mental Health,Mental Health Counseling,,OASIS House,OASIS House,5201 S. Vermont Avenue,,Los Angeles ,CA,,323 751 2677,,,,68296,,90037,http://egis3.lacounty.gov/lms/?p=68296,publish,33.99480728,-118.29080343,2013-09-10T16:01:22.000Z,,,6473522.08958071,1820618.12577264
-118.291926055854049,33.96267366705645,98996161,,,Health and Mental Health,Mental Health Counseling,,"Exodus Recovery Inc.,","Exodus Recovery Inc.,","8401 S. Vermont Ave.,",,Los Angeles,CA,,(323) 789-6492,,,,68291,,90044,http://egis3.lacounty.gov/lms/?p=68291,publish,33.9626737,-118.291926,2013-09-11T08:43:54.000Z,,,6473147.8564053,1808925.07665223
-118.309062556391254,34.015124866901203,98996165,,,Health and Mental Health,Mental Health Counseling,,Pacific Clinics - Portals,Pacific Clinics/Portals,3881 S Western Ave.,,Los Angeles,CA,,"(323) 290 4374 ; (213) 290 4348",,,,72076,,90052,http://egis3.lacounty.gov/lms/?p=72076,publish,34.0151249,-118.3090625,2013-09-11T08:46:40.000Z,,,6468010.1580193,1828028.60274956
-118.338665756495374,34.006246896520835,98996168,211,,Health and Mental Health,Mental Health Counseling,,Pacific Clinics / Portals,West Central Family Mental Health Center,3751 W Stocker St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake and Administration (323) 298-3680",http://www.dmh.co.la.ca.us/providers/sa6.htm,,,70423,"The center provides mental health services, employment support services, and welfare-to-work support services for adults who live in the Los Angeles area.",90008,http://egis3.lacounty.gov/lms/?p=70423,publish,34.00624693,-118.3386657,2013-09-11T08:51:11.000Z,,,6459028.1720463,1824826.65213248
-118.27823275612181,33.952660967288523,98996172,211,,Health and Mental Health,Mental Health Counseling,,,"Coalition Of Mental Health Professionals, Inc.",9219 S. Broadway,,Los Angeles,CA,"Monday through Friday, 9:00am to 7:00pm; Saturday, 9:00am to 2:00pm","FAX (323) 777-5968,  Service/Intake (323) 777-3120",www.mentalhealthprofessionals.org,,,871,"A Family Wellness Center. The agency provides counseling services, domestic violence services and sexual assault services for people in South Los Angeles.",90003,http://egis3.lacounty.gov/lms/?p=871,publish,33.952661,-118.2782327,2013-09-11T08:57:14.000Z,,,6477290.06104739,1805269.47667998
-118.254735455843502,33.945678367019582,98996184,,,Health and Mental Health,Mental Health Counseling,,NAMI (National Alliance for the Mentally Ill) – South Central Los Angeles,NAMI (National Alliance for the Mentally Ill) – South Central Los Angeles,1173 E. Century Blvd,,Los Angelels,CA,,(213) 473 3607,,,,72117,Family Resource Center,90047       ,http://egis3.lacounty.gov/lms/?p=72117,publish,33.9456784,-118.2547354,2013-09-11T09:48:03.000Z,,,6484409.68558763,1802709.47228555
-118.33165555611275,34.005629787330903,98996188,211,,Health and Mental Health,Mental Health Counseling,,LA County,NAMI - Urban Los Angeles,"4305 Degnan Blvd.,", Suite 104,Los Angeles,CA,Hours vary,"Service/Intake (323) 294-7814,  FAX (323) 294-1534",www.namicalifornia.org,,,1924,"This is a mental health community action group for Los Angeles County.  It  is a program of the National Alliance on Mental Illness, a private, non-profit organization which is supported by client donations and independent fund raising.",90008,http://egis3.lacounty.gov/lms/?p=1924,publish,34.00562982,-118.3316555,2013-09-11T10:06:12.000Z,,,6461152.0614993,1824594.99052231
-118.26434505589728,34.060699967183574,98996236,211,,Health and Mental Health,Mental Health Counseling,,Para Los Ninos  Family Center,Para Los Ninos Family Center,234 S. Loma Dr.,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm. ",Service/Intake (213) 413-1466,www.paralosninos.org,,,805,"The agency provides child care, child abuse services, counseling services, family life education, school readiness for children, ages 0 to 5, and youth services to families who live in the Los Angeles area, including downtown Los Angeles, East Los Angeles, Pico Union, South Central Los Angeles.",90026,http://egis3.lacounty.gov/lms/?p=805,publish,34.0607,-118.264345,2015-03-11T12:38:19.000Z,,,6481605.20333572,1844575.5709679
-118.171101856389726,33.797107966976704,98996256,,,Health and Mental Health,Mental Health Counseling,,Brand New Day,Brand New Day,1680 E. Hill St. ,3rd Floor ,Signal Hill ,CA,,,,Wellness Center,,68342,,90755,http://egis3.lacounty.gov/lms/?p=68342,publish,33.797108,-118.1711018,2013-10-24T14:37:50.000Z,,,6509683.49494806,1748587.41058239
-118.303030056752007,34.062952177172363,98996264,211,,Health and Mental Health,Mental Health Counseling,,AIDS Project Los Angeles (APLA),AIDS Project Los Angeles (APLA),611 S. Kingsley Dr.,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm","AIDS Drug Assistance Program Service/Intake (213) 201-1615, Government Affairs - HIV Advocacy Service/Intake (213) 201-1623, Main Line - Menu System Service/Intake and Administration (213) 201-1600, Dental Clinic Service/Intake (213) 201-1388, Toll-free H",www.apla.org,AIDS Programs,,57722,"The agency provides HIV/AIDS services, housing services and volunteer opportunities for people of all ages who live in Los Angeles County.  Individuals must be HIV  or have AIDS for some services.  Services are provided at multiple locations.",90005,http://egis3.lacounty.gov/lms/?p=57722,publish,34.06295221,-118.30303,2013-10-24T14:53:28.000Z,,,6469890.74874631,1845428.25791082
-118.35671275561856,34.025636676543485,98996275,211,,Health and Mental Health,Mental Health Counseling,,Minority AIDS Project,Minority AIDS Project,5149 W. Jefferson Blvd.,,Los Angeles,CA,"Monday through Friday, 9:00am to 6:00pm","FAX (323) 936-4973,  Service/Intake and Administration (323) 936-4949",www.map-usa.org,AIDS Programs,,60644,"The project provides HIV/AIDS services and volunteer opportunities for people of all ages in Los Angeles.  Some services are targeted, but not restricted, to African Americans and Hispanics/Latinos.",90016,http://egis3.lacounty.gov/lms/?p=60644,publish,34.02563671,-118.3567127,2013-10-24T14:54:36.000Z,,,6453583.58516647,1831901.85878256
-118.29173165599174,34.06020596645152,98996292,,,Health and Mental Health,Mental Health Counseling,,African/African - American (AAA) Sub comittee UREP LACDMH,African/African - American (AAA) Sub comittee UREP LACDMH,"LACDMH, Quality Improvement Division","695 S. Vermont Avenue, Suite 500",Los Angeles,CA,,(213) 251 6751,,,,72113,,90005,http://egis3.lacounty.gov/lms/?p=72113,publish,34.060206,-118.2917316,2013-12-17T14:24:54.000Z,,,6473309.81802364,1844418.73926055
-118.241751056674019,33.923972866964405,98996360,,,Health and Mental Health,Mental Health Counseling,,Augustus Hawkins Mental Health Center,Augustus Hawkins Mental Health Center,1720 E. 120 St.,,Los Angeles,VA,,,,,,72048,,90059,http://egis3.lacounty.gov/lms/?p=72048,publish,33.9239729,-118.241751,2013-12-18T10:02:49.000Z,,,6488328.81784122,1794800.6547699
-118.241398356466831,33.945803416974201,98996371,211,,Health and Mental Health,Mental Health Counseling,,City of Los Angeles,Bradley/Milken Family Source Center,1773 E. Century Blvd.,,Los Angeles,CA,"Monday through Friday, 9:00am to 9:00pm; Saturday by request.","TDD (213) 473-3788,  Service/Intake (213) 473-3607,  FAX (213) 473-3716",cdd.lacity.org/fam_index.html,,,1173,"The City of Los Angeles Community Development Department, FamilySource Centers, provide a wealth of services and programs for families with children. These community centers help families that need support with childcare, family needs, and other assistance to move them toward self-sufficiency, build flourishing communities and economic growth.   Services include employment services, family life education, family support services, utility bill assistance and youth services. Services are restricted to residents of the City of Los Angeles.   The system is comprised of a network of 21 community centers that deliver coordinated, outcome-driven services to city residents in areas of highest need. Each center offers a list of core services through partnerships with a diverse group of agencies.  The Centers are designed to welcome all eligible city residents and efficiently assess their needs by creating a ""no wrong door"" environment.",90002,http://egis3.lacounty.gov/lms/?p=1173,publish,33.94580345,-118.2413983,2015-03-11T11:47:20.000Z,,,6488454.89764155,1802744.99780506
-118.302639055786869,33.988993967154578,98996539,211,,Health and Mental Health,Mental Health Counseling,,,People Who Care Youth Center,1500 W. Slauson Ave.,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm;  Saturday, 7:00am to 3:30pm. ","Service/Intake (323) 778-8905,  FAX (323) 778-9060",www.pwcyc.org,,,620,The center provides family life education and youth services for people who live in South Los Angeles.,90047,http://egis3.lacounty.gov/lms/?p=620,publish,33.988994,-118.302639,2014-06-09T11:39:04.000Z,,,6469928.13745105,1818513.15360464
-118.601381056017544,34.194125346658062,98996677,211,,Health and Mental Health,Mental Health Counseling,,,El Centro De Amistad,6800 Owensmouth Ave,Suite 310,Canoga Park,CA,"Monday through Friday, 8:30am to 5:00pm ","FAX (818) 347-0506,  Service/Intake (818) 347-8565",www.ecda.org,,,70778,"The agency provides information and referral services, mental health services for at-risk children and adolescents and chronically mentally ill adults and youth services for people who reside in the San Fernando Valley.",91303,http://egis3.lacounty.gov/lms/?p=70778,publish,34.19412538,-118.601381,2014-06-09T16:55:01.000Z,,,6379814.71925305,1893570.26562923
-118.255943356508311,34.015754336759485,98996681,211,,Health and Mental Health,Mental Health Counseling,,,A Place Called Home,2830 S Central Ave,,Los Angeles,CA,"Monday through Friday, 8:00am to 7:00pm. ","Service/Intake and Administration (323) 232-7653,  FAX (323) 232-0139, Membership Coordinator Service/Intake (323) 232-7653 Ext.239",www.apch.org,,,71121,The agency provides youth services for at risk youth in Los Angeles County.,90011,http://egis3.lacounty.gov/lms/?p=71121,publish,34.01575437,-118.2559433,2014-06-09T16:55:26.000Z,,,6484108.26689914,1828212.43735564
-118.15816020683134,34.688077881329761,99001593,211,,Health and Mental Health,Mental Health Counseling,,,Antelope Valley Hospital,1600 West Avenue J,,Lancaster,CA,"Office hours are Monday through Friday, 8:00am to 5:00pm.  Emergency hours 24 hours per day.","TDD in ER TDD (661) 945-5772, Family Resource Center/Health Ed. Service/Intake (661) 726-6210, Register for Health Lectures Service/Intake (661) 726-6499, 888 WIC WORKS (State WIC Number) Service/Intake (888) 942-9675,  Administrative (661) 949-5533, WIC ",http://www.avhospital.org,420 beds,,1244,"The facility provides health education, hospital services, inpatient mental health services, safe haven services, self help groups, sexual assault services, and a WIC program primarily for people who live in the Antelope Valley.  Geographic restrictions apply for some services.",93534,http://egis3.lacounty.gov/lms/?p=1244,publish,34.68807791,-118.15816015,2016-01-21T14:53:23.000Z,,,6514125.79708706,2072823.91926031
-118.330698500214851,33.339185222698475,99001638,211,,Health and Mental Health,Mental Health Counseling,,,Catalina Island Medical Center,100 Falls Canyon Rd.,,Avalon,CA,24 hours a day,Service/Intake and Administration (310) 510-0700,http://www.catalinaislandmedicalcenter.org/,,,1252,"As Avalon’s only hospital, we serve the medical needs of Santa Catalina Island’s 4,000 residents as well as the more than one million visitors who travel to Catalina each year. Catalina Island Medical Center features an array of medical services including a well-equipped laboratory, CT scanner and radiology department. In addition to 24-hour on-island care, Catalina’s hospital also provides recuperative care and a skilled nursing facility. Avalon doctors and a nurse practitioner are also available to see residents and visitors for routine medical care during regular physician office hours at the Catalina Island Medical Group.",90704,http://egis3.lacounty.gov/lms/?p=1252,publish,33.33918526,-118.33069845,2016-01-21T17:36:50.000Z,,,6460644.17734447,1582052.13472973
-118.291012700967585,34.098018796064871,99001663,211,,Health and Mental Health,Mental Health Counseling,,LA County,Children's Hospital Los Angeles,4650 Sunset Blvd,Mail Stop #59,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm.  Emergency room open 24 hours per day.","Project NATEEN - pregnant/parenting teen case mgmt Service/Intake (323) 361-5981, Adolescent Medicine Service/Intake (323) 361-2390, Psychiatry Services Service/Intake (323) 361-3430, Social Work Service/Intake and Administration (323) 361-2485, Adolescen",http://www.chla.org/,,,576,"Children's Hospital Los Angeles (CHLA) is a 501(c)(3) nonprofit institution that provides pediatric health care to more than 107,000 children each year in a setting designed just for their needs. Our history began in 1901 in a small house on the corner of Alpine and Castelar Streets (now Hill St. in Chinatown) and continues today with an urban campus that is home to medical experts who have developed more than 350 pediatric specialty programs and services to meet the needs of our patients.",90027,http://egis3.lacounty.gov/lms/?p=576,publish,34.09801883,-118.29101264,2016-01-22T10:03:15.000Z,,,6473567.41560556,1858178.85839382
-117.944675757498999,34.063247167560746,99001676,211,,Health and Mental Health,Mental Health Counseling,,Citrus Valley Health Partners,Citrus Valley Health Partners - Citrus Valley Medical Center - Queen Of The Valley Campus,1115 S. Sunset Ave.,,West Covina,CA,24 hours a day,"Switchboard Service/Intake (626) 962-4011.
Breast Pump Rentals Service/Intake (626) 814-2446, Community Health Education Service/Intake (888) 456-2847, Breastfeeding Classes Service/Intake (626) 814-2479, Childbirth Education Programs Service/Intake (877",http://www.cvhp.org/Our-Facilities/Queen-of-the-Valley.aspx,,,1316,"<a href=""http://www.cvhp.org/Our-Facilities/Queen-of-the-Valley.aspx"">Queen of the Valley Hospital</a> in West Covina is renowned for its family-centered maternity services and Level IIIB Newborn Intensive Care Unit (NICU). This campus also offers The Geleris Family Cancer Center, a Robotic Surgery Program and a full range of rehabilitation services, including speech, occupational and physical therapy for children and adults.",91790,http://egis3.lacounty.gov/lms/?p=1316,publish,34.0632472,-117.9446757,2016-01-22T10:22:39.000Z,,,6578426.5257688,1845401.88263547
-118.145474646079606,33.788290820240668,99001692,211,,Health and Mental Health,Mental Health Counseling,,,Community Hospital of Long Beach,1720 Termino Ave.,,Long Beach,CA,"Monday through Friday, 8:00am to 5:00pm","Administrative (562) 494-0600,  Service/Intake and Administration (562) 498-1000

",http://www.memorialcare.org/community-hospital-long-beach,,,1249,"Community Hospital Long Beach has been providing warm and personalized top-quality medical care that its patients have come to treasure and trust since first opening its doors in <strong>1924</strong>. Serving the greater Long Beach area with 24-hour emergency services and intensive care, Community Hospital Long Beach offers state-of-the-art imaging, cardiovascular diagnostics, mental health and wellness, women's heart screenings, occupational medicine, diabetes services and more.",90804,http://egis3.lacounty.gov/lms/?p=1249,publish,33.78829085,-118.14547459,2016-01-22T11:36:49.000Z,,,6517465.30714031,1745366.34878306
-117.865074657506185,34.127307266919942,99001707,211,,Health and Mental Health,Mental Health Counseling,,,Glendora Community Hospital,150 W. Route 66,,Glendora,CA,24 hours a day,"Admissions Service/Intake (626) 852-5015, Chinese Hotline Service/Intake (626) 852-5058, Senior Mental Health Service/Intake (626) 852-5063,  Service/Intake and Administration (626) 852-5000",http://www.evhmc.com/about.php,,,568,"Services provided include comprehensive acute care medical, intensive care, surgical services – inpatient and outpatient, critical care, telemetry care, diagnostic imaging, 24-hour basic emergency services, clinical laboratory, and cardiopulmonary services.",91740,http://egis3.lacounty.gov/lms/?p=568,publish,34.1273073,-117.8650746,2016-01-22T14:39:39.000Z,,,6602504.18889947,1868737.35400906
-118.152753056646461,34.133638966625625,99001752,211,,Health and Mental Health,Mental Health Counseling,,Huntington Memorial Hospital,Huntington Memorial Hospital,100 W. California Blvd.,,Pasadena,CA,"Monday through Friday, 8:00am to 5:00pm.  Emergency room hours are Monday through Sunday, 24 hours per day.","Service/Intake Administrative (626) 397-5000,  Healthy Eating Lifestyle Program (HELP) Service/Intake (626) 397-3660, Childbirth Education / New Parent Assistance Service/Intake (626) 397-8768, Breastfeeding Service/Intake (626) 397-3172, Physician Referr",http://www.huntingtonhospital.com/,,,1257,"Huntington Memorial Hospital is a 625-bed not-for-profit hospital that is home to the only level II <a class=""quicklinks"" href=""http://www.huntingtonhospital.com/Main/TraumaCare.aspx"">trauma center</a> in the San Gabriel Valley. In addition to being granted <a class=""quicklinks"" href=""http://www.huntingtonhospital.com/Main/Magnet.aspx"">Magnet</a><sup><span style=""font-size: small"">®</span></sup> status in 2011, Huntington Hospital has been <a class=""quicklinks"" href=""http://health.usnews.com/best-hospitals/area/ca/huntington-memorial-hospital-6932350"" target=""_blank"" rel=""nofollow"">ranked nationally</a> by U.S. News &amp; World Report in two specialties, and was named the 8th best hospital in California.",91105,http://egis3.lacounty.gov/lms/?p=1257,publish,34.133639,-118.152753,2016-01-25T09:09:31.000Z,,,6515444.62089297,1871049.28967389
-118.456548755824599,34.220425766775278,99001806,211,,Health and Mental Health,Mental Health Counseling,,,Mission Community Hospital,14850 Roscoe Blvd.,,Panorama City,CA,24 hours a day,"Emergency Services (818) 904-3500 
Intake Call Center (818) 904-3521 ",http://www.mchonline.org/contact-us,,,676,"At Mission Community, our doctors, nurses and hospital staff are dedicated to providing the best-possible care within a compassionate environment that meets each patient’s physical, social and emotional needs.

&nbsp;
<div class=""textwidget"">
<h1></h1>
</div>",91402,http://egis3.lacounty.gov/lms/?p=676,publish,34.2204258,-118.4565487,2016-01-25T16:32:24.000Z,,,6423654.64633681,1902910.88835214
-118.396203574184938,34.240153445171273,99001818,211,,Health and Mental Health,Mental Health Counseling,,,Pacifica Hospital Of The Valley,9449 San Fernando Rd.,,Sun Valley,CA,"24 hours a day
General Visiting Hours  11:00 a.m. to 8:00 p.m. daily ","Mental Health Resource - 24 hours Service/Intake and Hotline (800) 522-1154, 24-hour Emergency (818) 252-2184, Hospital Main Number Service/Intake and Administration (818) 767-3310



",http://www.pacificahospital.com,,,637,"Pacifica Hospital of the Valley, a 231 bed acute care facility, has been a major provider of healthcare to adults and children in the San Fernando Valley for over three decades. The hospital offers a full range of inpatient and outpatient services, including 24-hour Emergency Care, Surgery, Behavioral Health Services and Maternity. Comprehensive ancillary support includes ultrasound, MRI and Nuclear Medicine.",91352,http://egis3.lacounty.gov/lms/?p=637,publish,34.24015348,-118.39620352,2016-01-26T17:59:43.000Z,,,6441925.32403421,1910012.71076265
